Car_ID,Brand,Model,Year,Fuel_Type,Transmission,Price,Mileage,Engine_CC,Seating_Capacity,Service_Cost,Cluster
272.0,Honda,WR-V,2023.0,Petrol,Automatic,2.0,3.0,2000.0,6.0,2.0,1
273.0,Mahindra,Scorpio,2017.0,Diesel,Manual,3.0,1.0,2500.0,4.0,3.0,1
274.0,Tata Motors,Tiago,2018.0,CNG,Automatic,2.0,2.0,1200.0,4.0,1.0,0
275.0,Mahindra,Scorpio,2019.0,Petrol,Manual,3.0,2.0,1800.0,4.0,2.0,0
276.0,Maruti Suzuki,Swift,2022.0,CNG,Automatic,3.0,2.0,800.0,6.0,2.0,2
277.0,Hyundai,Creta,2020.0,Electric,Automatic,2.0,2.0,1200.0,6.0,2.0,2
278.0,Toyota,Camry,2020.0,Petrol,Manual,1.0,1.0,800.0,7.0,2.0,0
279.0,Maruti Suzuki,Baleno,2022.0,Diesel,Manual,2.0,2.0,800.0,6.0,3.0,2
280.0,Renault,Duster,2018.0,Electric,Manual,2.0,1.0,2000.0,7.0,1.0,1
281.0,Maruti Suzuki,Swift,2023.0,Diesel,Manual,2.0,3.0,1000.0,4.0,1.0,2
282.0,Kia,Carnival,2023.0,CNG,Automatic,3.0,3.0,1200.0,7.0,3.0,2
283.0,Mahindra,XUV700,2022.0,Diesel,Automatic,3.0,2.0,2500.0,5.0,2.0,1
284.0,Renault,Kiger,2020.0,CNG,Automatic,1.0,2.0,2000.0,4.0,2.0,1
285.0,Toyota,Glanza,2016.0,Electric,Manual,2.0,2.0,2500.0,5.0,2.0,1
286.0,Toyota,Fortuner,2017.0,Diesel,Automatic,3.0,3.0,1200.0,6.0,2.0,2
287.0,Kia,Carnival,2018.0,CNG,Automatic,2.0,2.0,800.0,6.0,2.0,2
288.0,Tata Motors,Nexon,2022.0,Electric,Automatic,2.0,1.0,1500.0,4.0,3.0,0
289.0,Maruti Suzuki,Swift,2018.0,CNG,Automatic,2.0,2.0,800.0,6.0,2.0,2
290.0,Volkswagen,Taigun,2018.0,Diesel,Automatic,2.0,1.0,1000.0,4.0,3.0,0
291.0,Renault,Triber,2015.0,Diesel,Manual,3.0,2.0,1800.0,4.0,2.0,0
292.0,Kia,EV6,2021.0,Electric,Automatic,2.0,1.0,1200.0,7.0,2.0,0
293.0,Toyota,Urban Cruiser,2015.0,CNG,Manual,2.0,2.0,1200.0,7.0,2.0,2
294.0,Skoda,Kushaq,2022.0,CNG,Automatic,2.0,3.0,1500.0,7.0,1.0,2
295.0,Maruti Suzuki,Ertiga,2022.0,Diesel,Manual,2.0,2.0,1000.0,7.0,2.0,2
296.0,Skoda,Slavia,2018.0,Petrol,Manual,2.0,1.0,1200.0,6.0,2.0,0
297.0,Mahindra,Scorpio,2018.0,Electric,Manual,2.0,2.0,800.0,5.0,2.0,0
298.0,Volkswagen,Vento,2019.0,Electric,Automatic,3.0,2.0,1200.0,5.0,2.0,0
299.0,Skoda,Octavia,2016.0,Petrol,Manual,2.0,2.0,2000.0,6.0,2.0,1
300.0,Maruti Suzuki,Baleno,2016.0,Diesel,Automatic,2.0,3.0,2000.0,6.0,1.0,1
301.0,Renault,Duster,2016.0,CNG,Manual,1.0,2.0,2000.0,4.0,3.0,1
302.0,Volkswagen,Vento,2022.0,Diesel,Manual,2.0,2.0,1000.0,6.0,2.0,2
303.0,Kia,Carens,2020.0,Diesel,Automatic,2.0,1.0,1200.0,5.0,3.0,0
304.0,Skoda,Rapid,2019.0,CNG,Automatic,2.0,1.0,2000.0,4.0,2.0,0
305.0,Renault,Kiger,2018.0,CNG,Automatic,3.0,2.0,1800.0,4.0,3.0,0
306.0,Maruti Suzuki,Baleno,2024.0,CNG,Automatic,2.0,1.0,1000.0,5.0,2.0,0
307.0,Kia,Sonet,2016.0,Electric,Automatic,2.0,1.0,1200.0,6.0,1.0,0
308.0,Tata Motors,Tiago,2022.0,CNG,Automatic,2.0,2.0,2500.0,7.0,2.0,1
309.0,Maruti Suzuki,WagonR,2015.0,CNG,Automatic,2.0,3.0,1500.0,7.0,1.0,2
310.0,Kia,EV6,2020.0,CNG,Automatic,2.0,2.0,1000.0,5.0,2.0,0
311.0,Maruti Suzuki,Ertiga,2019.0,Electric,Automatic,2.0,2.0,800.0,4.0,1.0,0
312.0,Maruti Suzuki,WagonR,2017.0,Diesel,Automatic,2.0,1.0,1200.0,5.0,3.0,0
313.0,Renault,Kwid,2020.0,Electric,Manual,3.0,2.0,800.0,7.0,2.0,2
314.0,Toyota,Camry,2020.0,Diesel,Automatic,1.0,3.0,1000.0,7.0,2.0,2
315.0,Hyundai,i20,2016.0,Diesel,Manual,2.0,1.0,2500.0,4.0,1.0,1
316.0,Toyota,Innova,2023.0,Petrol,Automatic,1.0,2.0,1500.0,6.0,2.0,2
317.0,Toyota,Urban Cruiser,2023.0,Petrol,Manual,2.0,1.0,1800.0,4.0,2.0,0
318.0,Mahindra,XUV300,2020.0,Petrol,Automatic,2.0,2.0,1000.0,4.0,1.0,0
319.0,Toyota,Glanza,2021.0,Electric,Automatic,2.0,3.0,1200.0,4.0,2.0,2
320.0,Honda,Amaze,2015.0,Petrol,Manual,2.0,2.0,2500.0,5.0,2.0,1
321.0,Kia,Seltos,2017.0,Electric,Automatic,3.0,2.0,1500.0,6.0,2.0,2
322.0,Maruti Suzuki,Dzire,2018.0,Petrol,Automatic,2.0,3.0,1500.0,5.0,2.0,2
323.0,Toyota,Urban Cruiser,2019.0,CNG,Manual,2.0,2.0,2500.0,5.0,2.0,1
324.0,Volkswagen,Tiguan,2017.0,Petrol,Manual,1.0,3.0,1800.0,7.0,1.0,2
325.0,Mahindra,Bolero,2022.0,Electric,Manual,2.0,1.0,800.0,6.0,2.0,0
326.0,Maruti Suzuki,Baleno,2016.0,Diesel,Automatic,2.0,2.0,1500.0,5.0,2.0,0
327.0,Tata Motors,Punch,2020.0,Electric,Automatic,2.0,2.0,2000.0,6.0,2.0,1
328.0,Tata Motors,Punch,2016.0,Electric,Manual,3.0,2.0,1200.0,5.0,1.0,0
329.0,Kia,Seltos,2015.0,Diesel,Automatic,2.0,1.0,800.0,7.0,3.0,0
330.0,Kia,Seltos,2024.0,Petrol,Automatic,2.0,2.0,2000.0,6.0,2.0,1
331.0,Maruti Suzuki,Swift,2021.0,Petrol,Manual,2.0,1.0,800.0,6.0,2.0,0
332.0,Toyota,Glanza,2021.0,Diesel,Automatic,3.0,3.0,1500.0,5.0,2.0,2
333.0,Tata Motors,Harrier,2022.0,Electric,Automatic,2.0,1.0,1200.0,7.0,2.0,0
334.0,Tata Motors,Punch,2021.0,CNG,Manual,1.0,2.0,2500.0,7.0,2.0,1
335.0,Skoda,Octavia,2017.0,Diesel,Automatic,2.0,3.0,2500.0,7.0,2.0,1
336.0,Honda,Jazz,2018.0,Electric,Manual,2.0,1.0,1000.0,6.0,2.0,0
337.0,Maruti Suzuki,Ertiga,2015.0,Electric,Automatic,2.0,2.0,1800.0,7.0,1.0,1
338.0,Maruti Suzuki,WagonR,2015.0,CNG,Automatic,2.0,3.0,1200.0,5.0,2.0,2
339.0,Maruti Suzuki,Ertiga,2024.0,Petrol,Automatic,1.0,2.0,800.0,5.0,3.0,0
340.0,Kia,Carens,2015.0,CNG,Manual,2.0,2.0,1000.0,7.0,1.0,2
341.0,Volkswagen,Virtus,2018.0,Diesel,Automatic,2.0,3.0,2500.0,4.0,3.0,1
342.0,Tata Motors,Nexon,2016.0,Petrol,Manual,1.0,2.0,1800.0,6.0,2.0,1
343.0,Maruti Suzuki,Dzire,2022.0,Diesel,Automatic,2.0,2.0,1500.0,4.0,2.0,0
344.0,Volkswagen,Tiguan,2015.0,Diesel,Manual,1.0,3.0,1000.0,7.0,2.0,2
345.0,Mahindra,Bolero,2018.0,CNG,Automatic,1.0,2.0,1200.0,5.0,1.0,0
346.0,Maruti Suzuki,Swift,2017.0,Electric,Automatic,2.0,1.0,1800.0,4.0,2.0,0
347.0,Mahindra,Bolero,2024.0,CNG,Manual,2.0,2.0,1200.0,6.0,3.0,2
348.0,Honda,City,2017.0,Diesel,Automatic,2.0,2.0,800.0,6.0,3.0,2
349.0,Renault,Kwid,2015.0,CNG,Automatic,1.0,2.0,800.0,7.0,2.0,2
350.0,Toyota,Fortuner,2018.0,Petrol,Manual,2.0,1.0,1800.0,4.0,2.0,0
351.0,Hyundai,Creta,2022.0,Diesel,Automatic,2.0,2.0,1500.0,6.0,3.0,2
352.0,Skoda,Superb,2016.0,Diesel,Manual,3.0,1.0,1200.0,7.0,2.0,0
353.0,Toyota,Fortuner,2024.0,CNG,Automatic,3.0,2.0,1200.0,7.0,3.0,2
354.0,Tata Motors,Altroz,2024.0,Diesel,Automatic,2.0,2.0,800.0,4.0,1.0,0
355.0,Mahindra,Scorpio,2021.0,Petrol,Automatic,2.0,2.0,1200.0,6.0,1.0,2
356.0,Volkswagen,Vento,2016.0,Electric,Manual,2.0,1.0,800.0,4.0,2.0,0
357.0,Hyundai,Venue,2020.0,Petrol,Manual,2.0,2.0,1800.0,4.0,2.0,0
358.0,Volkswagen,Polo,2019.0,CNG,Automatic,2.0,2.0,800.0,7.0,2.0,2
359.0,Tata Motors,Harrier,2018.0,CNG,Manual,2.0,2.0,1200.0,5.0,2.0,0
360.0,Tata Motors,Nexon,2024.0,CNG,Automatic,2.0,3.0,2000.0,4.0,2.0,1
361.0,Tata Motors,Nexon,2018.0,Petrol,Automatic,3.0,2.0,2500.0,6.0,2.0,1
362.0,Mahindra,XUV300,2018.0,Petrol,Automatic,3.0,2.0,2500.0,7.0,3.0,1
363.0,Toyota,Fortuner,2021.0,Diesel,Automatic,2.0,1.0,1000.0,7.0,2.0,0
364.0,Tata Motors,Nexon,2017.0,Diesel,Manual,2.0,2.0,800.0,7.0,3.0,2
365.0,Hyundai,i10,2018.0,CNG,Manual,2.0,2.0,2000.0,5.0,1.0,1
366.0,Renault,Duster,2024.0,Petrol,Automatic,2.0,2.0,1000.0,6.0,3.0,2
367.0,Renault,Kwid,2022.0,CNG,Manual,2.0,1.0,1500.0,4.0,2.0,0
368.0,Skoda,Kushaq,2019.0,Electric,Manual,1.0,1.0,1200.0,7.0,2.0,0
369.0,Tata Motors,Punch,2018.0,CNG,Manual,2.0,2.0,2000.0,7.0,2.0,1
370.0,Volkswagen,Taigun,2024.0,Electric,Automatic,2.0,1.0,1000.0,7.0,2.0,0
371.0,Maruti Suzuki,Dzire,2015.0,Electric,Automatic,1.0,2.0,800.0,4.0,1.0,0
372.0,Renault,Kiger,2015.0,Electric,Manual,1.0,1.0,1200.0,6.0,1.0,0
373.0,Kia,Sonet,2017.0,Electric,Automatic,1.0,1.0,2000.0,5.0,2.0,0
374.0,Honda,City,2018.0,Petrol,Manual,2.0,2.0,800.0,4.0,2.0,0
375.0,Honda,Civic,2018.0,Electric,Automatic,3.0,1.0,2500.0,6.0,2.0,1
376.0,Honda,Jazz,2018.0,CNG,Automatic,2.0,2.0,1500.0,4.0,2.0,0
377.0,Kia,Seltos,2016.0,Electric,Automatic,2.0,2.0,1800.0,7.0,2.0,1
378.0,Kia,Carens,2020.0,Diesel,Automatic,1.0,2.0,1200.0,5.0,1.0,0
379.0,Maruti Suzuki,WagonR,2020.0,CNG,Automatic,1.0,2.0,1500.0,6.0,2.0,2
380.0,Renault,Kiger,2021.0,Electric,Manual,2.0,2.0,1800.0,6.0,3.0,1
381.0,Skoda,Octavia,2015.0,Petrol,Automatic,2.0,2.0,1000.0,5.0,3.0,0
382.0,Mahindra,Bolero,2024.0,Electric,Manual,2.0,1.0,1800.0,5.0,3.0,0
383.0,Hyundai,Creta,2018.0,Petrol,Automatic,2.0,2.0,1800.0,4.0,2.0,0
384.0,Toyota,Glanza,2021.0,Electric,Manual,1.0,2.0,2000.0,7.0,2.0,1
385.0,Tata Motors,Tiago,2017.0,Diesel,Manual,1.0,2.0,1200.0,7.0,2.0,2
386.0,Volkswagen,Polo,2015.0,Diesel,Automatic,2.0,2.0,1500.0,7.0,3.0,2
387.0,Maruti Suzuki,Swift,2018.0,Electric,Automatic,2.0,2.0,1500.0,7.0,1.0,2
388.0,Hyundai,Venue,2024.0,Electric,Manual,2.0,2.0,800.0,7.0,2.0,2
389.0,Skoda,Superb,2023.0,CNG,Manual,2.0,2.0,1500.0,6.0,2.0,2
390.0,Honda,WR-V,2022.0,Electric,Manual,2.0,2.0,1000.0,7.0,2.0,2
391.0,Hyundai,Creta,2022.0,CNG,Manual,2.0,2.0,2500.0,7.0,2.0,1
392.0,Toyota,Glanza,2015.0,Diesel,Manual,3.0,2.0,2500.0,6.0,3.0,1
393.0,Volkswagen,Virtus,2023.0,Electric,Manual,2.0,2.0,1200.0,4.0,1.0,0
394.0,Honda,WR-V,2024.0,Electric,Automatic,2.0,2.0,2000.0,6.0,2.0,1
395.0,Mahindra,Scorpio,2016.0,CNG,Automatic,2.0,3.0,1200.0,7.0,3.0,2
396.0,Volkswagen,Taigun,2018.0,Electric,Manual,2.0,2.0,1200.0,5.0,1.0,0
397.0,Renault,Duster,2016.0,Diesel,Automatic,2.0,2.0,1200.0,6.0,1.0,2
398.0,Volkswagen,Polo,2016.0,Diesel,Manual,3.0,2.0,2000.0,6.0,1.0,1
399.0,Toyota,Camry,2024.0,CNG,Manual,2.0,3.0,2500.0,4.0,2.0,1
400.0,Skoda,Slavia,2023.0,CNG,Automatic,2.0,1.0,1200.0,6.0,2.0,0
401.0,Renault,Duster,2022.0,Petrol,Automatic,2.0,1.0,2000.0,5.0,2.0,0
402.0,Hyundai,Creta,2019.0,Diesel,Manual,2.0,1.0,1200.0,7.0,2.0,0
403.0,Hyundai,i20,2019.0,Petrol,Automatic,2.0,2.0,1200.0,4.0,2.0,0
404.0,Mahindra,XUV300,2015.0,Petrol,Manual,1.0,1.0,2500.0,5.0,3.0,1
405.0,Honda,Civic,2023.0,Diesel,Manual,3.0,2.0,1200.0,5.0,3.0,0
406.0,Tata Motors,Altroz,2017.0,Petrol,Automatic,2.0,1.0,1000.0,7.0,3.0,0
407.0,Mahindra,Bolero,2016.0,CNG,Manual,2.0,3.0,800.0,6.0,2.0,2
408.0,Hyundai,i20,2023.0,Petrol,Manual,2.0,1.0,1500.0,5.0,2.0,0
409.0,Toyota,Glanza,2023.0,CNG,Automatic,3.0,2.0,1800.0,5.0,3.0,1
410.0,Tata Motors,Tiago,2019.0,CNG,Automatic,2.0,2.0,800.0,4.0,2.0,0
411.0,Kia,EV6,2024.0,Diesel,Manual,3.0,1.0,2500.0,4.0,2.0,1
412.0,Toyota,Innova,2016.0,Electric,Manual,2.0,2.0,2000.0,4.0,1.0,1
413.0,Volkswagen,Polo,2022.0,Electric,Manual,2.0,1.0,1000.0,6.0,2.0,0
414.0,Toyota,Camry,2021.0,Electric,Automatic,1.0,2.0,2000.0,7.0,3.0,1
415.0,Tata Motors,Altroz,2019.0,CNG,Automatic,2.0,3.0,2500.0,5.0,3.0,1
416.0,Mahindra,Scorpio,2019.0,Electric,Automatic,2.0,2.0,1800.0,4.0,2.0,0
417.0,Skoda,Superb,2020.0,CNG,Automatic,2.0,1.0,800.0,5.0,2.0,0
418.0,Tata Motors,Harrier,2016.0,Diesel,Manual,1.0,2.0,2500.0,7.0,2.0,1
419.0,Mahindra,Thar,2016.0,Diesel,Automatic,2.0,2.0,800.0,5.0,3.0,0
420.0,Skoda,Octavia,2015.0,Diesel,Automatic,1.0,2.0,2000.0,5.0,2.0,1
421.0,Renault,Lodgy,2015.0,CNG,Automatic,2.0,3.0,2000.0,5.0,2.0,1
422.0,Maruti Suzuki,WagonR,2016.0,Diesel,Manual,2.0,2.0,2500.0,6.0,2.0,1
423.0,Hyundai,i10,2021.0,Electric,Manual,2.0,3.0,800.0,6.0,3.0,2
424.0,Maruti Suzuki,Swift,2015.0,Petrol,Automatic,1.0,1.0,1200.0,5.0,1.0,0
425.0,Tata Motors,Nexon,2020.0,Diesel,Automatic,2.0,2.0,1000.0,5.0,1.0,0
426.0,Renault,Lodgy,2023.0,CNG,Manual,1.0,3.0,1500.0,4.0,1.0,2
427.0,Mahindra,Thar,2023.0,Petrol,Automatic,3.0,2.0,2000.0,6.0,1.0,1
428.0,Kia,Seltos,2022.0,CNG,Manual,2.0,2.0,2500.0,6.0,3.0,1
429.0,Tata Motors,Punch,2021.0,Diesel,Manual,2.0,1.0,1500.0,6.0,1.0,0
430.0,Skoda,Slavia,2016.0,CNG,Manual,3.0,2.0,2000.0,6.0,3.0,1
431.0,Skoda,Octavia,2020.0,Petrol,Automatic,3.0,1.0,2500.0,6.0,3.0,1
432.0,Skoda,Octavia,2017.0,Diesel,Manual,2.0,2.0,2000.0,5.0,2.0,1
433.0,Toyota,Camry,2016.0,CNG,Automatic,2.0,2.0,1800.0,5.0,3.0,1
434.0,Mahindra,XUV300,2016.0,Petrol,Manual,1.0,2.0,1200.0,4.0,2.0,0
435.0,Hyundai,i20,2016.0,CNG,Automatic,2.0,1.0,1200.0,5.0,2.0,0
436.0,Hyundai,Venue,2019.0,CNG,Manual,2.0,2.0,800.0,5.0,1.0,0
437.0,Skoda,Octavia,2016.0,Electric,Automatic,1.0,1.0,2500.0,7.0,2.0,1
438.0,Kia,Carens,2019.0,CNG,Automatic,2.0,3.0,1200.0,4.0,3.0,2
439.0,Skoda,Superb,2024.0,Diesel,Automatic,2.0,1.0,1500.0,6.0,2.0,0
440.0,Kia,Sonet,2021.0,Electric,Automatic,1.0,1.0,2000.0,4.0,2.0,0
441.0,Skoda,Rapid,2020.0,Electric,Manual,3.0,1.0,1000.0,4.0,2.0,0
442.0,Tata Motors,Tiago,2017.0,Petrol,Manual,2.0,1.0,2500.0,5.0,2.0,1
443.0,Skoda,Kushaq,2019.0,Petrol,Automatic,2.0,2.0,2000.0,4.0,2.0,1
444.0,Skoda,Superb,2022.0,Petrol,Manual,2.0,3.0,1000.0,5.0,3.0,2
445.0,Toyota,Glanza,2018.0,Diesel,Manual,2.0,3.0,2000.0,4.0,2.0,1
446.0,Kia,Carens,2015.0,Diesel,Automatic,2.0,2.0,1000.0,7.0,3.0,2
447.0,Renault,Kiger,2020.0,Petrol,Manual,2.0,1.0,1500.0,5.0,3.0,0
448.0,Maruti Suzuki,Baleno,2024.0,Petrol,Manual,1.0,3.0,1500.0,4.0,2.0,2
449.0,Skoda,Kushaq,2023.0,Electric,Manual,2.0,3.0,1000.0,4.0,2.0,2
450.0,Volkswagen,Tiguan,2017.0,CNG,Manual,2.0,2.0,1500.0,5.0,2.0,0
451.0,Volkswagen,Tiguan,2017.0,Petrol,Manual,2.0,1.0,800.0,7.0,3.0,0
452.0,Mahindra,Thar,2023.0,Electric,Manual,2.0,3.0,1000.0,4.0,3.0,2
453.0,Honda,Jazz,2024.0,Diesel,Automatic,2.0,3.0,2000.0,6.0,1.0,1
454.0,Toyota,Camry,2018.0,Petrol,Manual,2.0,2.0,2000.0,6.0,3.0,1
455.0,Volkswagen,Taigun,2022.0,Diesel,Automatic,3.0,3.0,1500.0,7.0,3.0,2
456.0,Honda,Amaze,2023.0,Diesel,Automatic,2.0,1.0,800.0,7.0,1.0,0
457.0,Skoda,Superb,2018.0,Petrol,Manual,2.0,2.0,2500.0,7.0,3.0,1
458.0,Skoda,Slavia,2019.0,Electric,Automatic,3.0,2.0,2500.0,7.0,2.0,1
459.0,Skoda,Slavia,2019.0,Petrol,Automatic,1.0,3.0,1000.0,7.0,1.0,2
460.0,Honda,Civic,2021.0,Petrol,Manual,2.0,3.0,1500.0,5.0,1.0,2
461.0,Kia,EV6,2020.0,CNG,Automatic,2.0,2.0,1000.0,4.0,3.0,0
462.0,Renault,Lodgy,2016.0,CNG,Manual,3.0,2.0,1000.0,4.0,1.0,0
463.0,Maruti Suzuki,WagonR,2024.0,Diesel,Automatic,2.0,1.0,1500.0,7.0,1.0,0
464.0,Hyundai,Creta,2023.0,Diesel,Manual,1.0,1.0,1000.0,6.0,2.0,0
465.0,Toyota,Glanza,2015.0,CNG,Manual,2.0,2.0,1500.0,6.0,2.0,2
466.0,Toyota,Glanza,2021.0,Diesel,Automatic,2.0,1.0,1200.0,4.0,1.0,0
467.0,Tata Motors,Harrier,2017.0,Petrol,Automatic,2.0,2.0,2000.0,6.0,2.0,1
468.0,Toyota,Fortuner,2018.0,Diesel,Manual,2.0,3.0,1000.0,5.0,1.0,2
469.0,Renault,Duster,2016.0,Electric,Manual,1.0,1.0,2000.0,5.0,3.0,0
470.0,Kia,Sonet,2022.0,CNG,Manual,2.0,2.0,2000.0,4.0,2.0,1
471.0,Hyundai,Venue,2019.0,Petrol,Automatic,1.0,3.0,1000.0,6.0,2.0,2
472.0,Toyota,Camry,2021.0,CNG,Manual,2.0,2.0,2000.0,5.0,2.0,1
473.0,Skoda,Slavia,2024.0,Petrol,Manual,2.0,1.0,2500.0,7.0,2.0,1
474.0,Mahindra,Scorpio,2021.0,Diesel,Manual,3.0,2.0,1200.0,6.0,2.0,2
475.0,Mahindra,XUV700,2018.0,Electric,Manual,1.0,1.0,2000.0,5.0,3.0,0
476.0,Honda,Civic,2024.0,Diesel,Automatic,3.0,1.0,1000.0,4.0,1.0,0
477.0,Skoda,Rapid,2022.0,Electric,Automatic,2.0,3.0,2000.0,6.0,2.0,1
478.0,Hyundai,i20,2023.0,Petrol,Automatic,2.0,2.0,1200.0,4.0,3.0,0
479.0,Mahindra,XUV300,2024.0,CNG,Manual,1.0,1.0,1200.0,4.0,2.0,0
480.0,Maruti Suzuki,WagonR,2024.0,CNG,Automatic,2.0,1.0,1800.0,7.0,2.0,1
481.0,Renault,Kiger,2023.0,CNG,Automatic,1.0,3.0,1000.0,6.0,3.0,2
482.0,Kia,Carens,2023.0,CNG,Manual,2.0,1.0,1200.0,6.0,2.0,0
483.0,Maruti Suzuki,Baleno,2018.0,Diesel,Automatic,2.0,1.0,2000.0,5.0,2.0,0
484.0,Mahindra,Bolero,2018.0,CNG,Manual,2.0,1.0,1500.0,4.0,1.0,0
485.0,Mahindra,Bolero,2021.0,Electric,Manual,2.0,2.0,1000.0,7.0,3.0,2
486.0,Tata Motors,Nexon,2022.0,Diesel,Manual,2.0,2.0,1000.0,6.0,2.0,2
487.0,Tata Motors,Punch,2015.0,Electric,Manual,1.0,2.0,2000.0,4.0,3.0,1
488.0,Mahindra,Scorpio,2016.0,CNG,Manual,2.0,2.0,800.0,5.0,2.0,0
489.0,Honda,Civic,2020.0,CNG,Manual,2.0,2.0,1500.0,4.0,1.0,0
490.0,Renault,Lodgy,2023.0,Diesel,Manual,3.0,1.0,1000.0,5.0,2.0,0
491.0,Skoda,Rapid,2024.0,Petrol,Manual,2.0,3.0,1200.0,4.0,2.0,2
492.0,Mahindra,Bolero,2017.0,Electric,Automatic,2.0,2.0,1000.0,5.0,2.0,0
493.0,Renault,Kiger,2020.0,CNG,Automatic,2.0,3.0,800.0,5.0,2.0,2
494.0,Maruti Suzuki,Ertiga,2023.0,Diesel,Automatic,3.0,3.0,1000.0,6.0,1.0,2
495.0,Maruti Suzuki,Dzire,2022.0,Electric,Automatic,3.0,1.0,2500.0,5.0,3.0,1
496.0,Mahindra,Scorpio,2021.0,CNG,Automatic,1.0,2.0,1500.0,7.0,2.0,2
497.0,Hyundai,i10,2023.0,Petrol,Manual,1.0,3.0,800.0,4.0,1.0,2
498.0,Volkswagen,Virtus,2023.0,Diesel,Automatic,2.0,2.0,2000.0,6.0,2.0,1
499.0,Renault,Kwid,2019.0,CNG,Automatic,2.0,1.0,1200.0,5.0,3.0,0
500.0,Tata Motors,Nexon,2021.0,Diesel,Manual,3.0,2.0,2000.0,6.0,2.0,1
501.0,Toyota,Fortuner,2023.0,Electric,Automatic,3.0,2.0,1000.0,5.0,3.0,0
502.0,Kia,Seltos,2018.0,Diesel,Manual,2.0,3.0,2000.0,5.0,2.0,1
503.0,Kia,Carens,2018.0,Diesel,Automatic,1.0,1.0,2500.0,7.0,2.0,1
504.0,Toyota,Camry,2019.0,CNG,Manual,1.0,2.0,1800.0,4.0,1.0,0
505.0,Maruti Suzuki,Dzire,2015.0,Petrol,Manual,2.0,1.0,2500.0,6.0,2.0,1
506.0,Skoda,Octavia,2022.0,Diesel,Automatic,2.0,2.0,2500.0,6.0,2.0,1
507.0,Toyota,Glanza,2015.0,Diesel,Automatic,2.0,1.0,2000.0,6.0,1.0,1
508.0,Tata Motors,Tiago,2018.0,Diesel,Manual,2.0,3.0,1800.0,6.0,1.0,2
509.0,Kia,Seltos,2016.0,CNG,Automatic,2.0,1.0,2500.0,6.0,1.0,1
510.0,Renault,Duster,2024.0,Diesel,Automatic,2.0,2.0,1500.0,4.0,3.0,0
511.0,Toyota,Camry,2021.0,Electric,Automatic,2.0,3.0,1000.0,7.0,3.0,2
512.0,Skoda,Kushaq,2016.0,CNG,Automatic,3.0,2.0,1800.0,4.0,3.0,0
513.0,Skoda,Slavia,2018.0,Petrol,Automatic,2.0,2.0,2500.0,4.0,3.0,1
514.0,Kia,Seltos,2023.0,CNG,Automatic,1.0,2.0,2500.0,5.0,3.0,1
515.0,Volkswagen,Taigun,2024.0,CNG,Manual,2.0,2.0,1200.0,5.0,2.0,0
516.0,Hyundai,i20,2022.0,CNG,Automatic,1.0,1.0,1000.0,4.0,2.0,0
517.0,Hyundai,i20,2024.0,Electric,Automatic,2.0,2.0,1800.0,7.0,1.0,1
518.0,Renault,Kwid,2022.0,Diesel,Automatic,2.0,3.0,2500.0,5.0,3.0,1
519.0,Mahindra,Thar,2017.0,CNG,Manual,3.0,2.0,2000.0,6.0,2.0,1
520.0,Tata Motors,Harrier,2017.0,Electric,Automatic,1.0,3.0,1500.0,7.0,1.0,2
521.0,Hyundai,Verna,2020.0,CNG,Automatic,2.0,1.0,1800.0,7.0,3.0,1
522.0,Skoda,Octavia,2021.0,Electric,Automatic,2.0,1.0,1800.0,7.0,2.0,1
523.0,Maruti Suzuki,WagonR,2019.0,Diesel,Automatic,2.0,1.0,2000.0,4.0,2.0,0
524.0,Tata Motors,Altroz,2016.0,Diesel,Automatic,3.0,1.0,1200.0,4.0,3.0,0
525.0,Hyundai,Venue,2019.0,CNG,Manual,1.0,1.0,2000.0,5.0,1.0,0
526.0,Hyundai,Creta,2020.0,Electric,Manual,1.0,2.0,1200.0,6.0,3.0,2
527.0,Toyota,Fortuner,2023.0,CNG,Automatic,3.0,2.0,1000.0,7.0,2.0,2
528.0,Kia,Carens,2018.0,CNG,Automatic,2.0,2.0,800.0,4.0,2.0,0
529.0,Mahindra,Bolero,2022.0,Electric,Automatic,1.0,2.0,1000.0,4.0,2.0,0
530.0,Maruti Suzuki,Baleno,2018.0,Electric,Automatic,2.0,2.0,1000.0,6.0,1.0,2
531.0,Honda,City,2020.0,Diesel,Automatic,2.0,2.0,800.0,4.0,2.0,0
532.0,Volkswagen,Taigun,2023.0,Petrol,Manual,3.0,1.0,2000.0,6.0,2.0,1
533.0,Skoda,Slavia,2021.0,Petrol,Automatic,2.0,1.0,1500.0,4.0,3.0,0
534.0,Volkswagen,Tiguan,2017.0,Petrol,Automatic,2.0,1.0,1800.0,6.0,3.0,0
535.0,Maruti Suzuki,Swift,2021.0,Diesel,Manual,2.0,2.0,800.0,6.0,2.0,2
536.0,Tata Motors,Altroz,2020.0,Petrol,Manual,2.0,1.0,1800.0,6.0,2.0,0
537.0,Kia,Sonet,2022.0,Diesel,Manual,2.0,3.0,2500.0,5.0,1.0,1
538.0,Renault,Duster,2024.0,Electric,Automatic,2.0,2.0,2500.0,4.0,2.0,1
539.0,Honda,WR-V,2018.0,CNG,Manual,2.0,1.0,1500.0,7.0,1.0,0
540.0,Skoda,Rapid,2017.0,CNG,Manual,1.0,2.0,1800.0,4.0,1.0,0
541.0,Toyota,Glanza,2017.0,Diesel,Automatic,3.0,2.0,800.0,6.0,3.0,2
